Loading DEU 2011 10 times........................................done.
Printing individual runs for DEU in mode HORIZONTAL_MID
Bending	Run	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
0.0	1	0.1841254906093005	0.1868433595140062	0.18743192691286356	0.18759903450614754	0.18759210023973227	0.191579919100244	0.19126905389803414	0.19134578487514317	0.1904398948039024	0.20062308017945818	0.20096435660346965	0.2004663147795002	0.2005330973495336	0.20053846473373718	0.219970136001215	0.2192287044493132	0.22060850801987233	0.22153441826202647	0.2215069439153441	0.221630242537253	0.2214906246921719	0.23845191371004312	0.2381631703470636	0.25871710146144733	0.2590573723400419	0.2594919740730801	0.2626229958299764	0.2636410648413888	0.2636485962504748	0.26502581390790547	0.2689190839549783	0.26958737685440204	0.26949949130202966	0.26920733912420175	0.27877782404523277
0.0	2	0.1841254906093006	0.18426130965333312	0.18424819518349272	0.1976049326382624	0.20934665471448652	0.21689856579166134	0.21846811404676308	0.22020618286976756	0.22052192060634354	0.2270254596689622	0.23044523790982693	0.23103834465237025	0.23130084564583672	0.2329271384881999	0.23259241496340266	0.23562530184405367	0.2356666473517799	0.23561545996512043	0.23571497447077427	0.23802936407395997	0.2505759555230209	0.258134216590291	0.2581967159112595	0.2530519263026497	0.2566907203001371	0.2571587522934923	0.2579571151096918	0.2686514683620983	0.2757592245129419	0.2755524567022074	0.276806183948184	0.2768569391543581	0.27706470322532506	0.2791224174516151	0.2787778240452327
0.0	3	0.18412549060930078	0.18750705190136316	0.19045463977913854	0.18964106221935112	0.18992244099101716	0.18976543840401608	0.20197468686205952	0.20556368605947373	0.20545569881804146	0.20519087290173568	0.2072336509101707	0.20894239014115054	0.20874276579533393	0.20918366469921115	0.2092068025494232	0.21041378808588412	0.21353505963538125	0.21369146334100658	0.21528022711212727	0.2183353365840348	0.22947815180088801	0.23178026012417005	0.23248793376133509	0.24767152074577767	0.24915108509142106	0.26275786728390466	0.268958246338987	0.2688264056919925	0.26993489902830414	0.2700065769007325	0.2715598588480826	0.27792806947451487	0.2786615711903584	0.2787643682733554	0.2787778240452327
0.0	4	0.1841254906093007	0.1865121241982966	0.18652669231993665	0.18633794403373308	0.18772445569229884	0.19278168040075558	0.1927797764820526	0.20962209043945812	0.21309047313246343	0.22256670837552944	0.22186842295570128	0.22355781441537134	0.22705982416798656	0.23179749449323941	0.25041820687275784	0.2504914621150946	0.25152629462364795	0.25149358200782906	0.25311314590674494	0.2527626602385595	0.2525452726741664	0.2535624952180398	0.25354786630594894	0.25324183820019996	0.26045322931208714	0.26065594529322544	0.26094703520779156	0.2612609562191929	0.26699311247176755	0.27080929423867306	0.2712801285713052	0.2724025833550238	0.27260042276247537	0.27263018305104153	0.2787778240452327
0.0	5	0.18412549060930072	0.18999937329011773	0.19115916473032366	0.19716361117822878	0.2033428791121474	0.2046072585208315	0.20457809135818453	0.2137771245274468	0.21442750676516362	0.2225299252383393	0.22252485117470217	0.23027968842069713	0.23162947750353544	0.23169550569784195	0.23210655101630392	0.25244912542648107	0.25725497101544553	0.26932557022981074	0.27117913452675907	0.2732460169652833	0.2734958637646145	0.273529401069352	0.27676630337411423	0.27706394815253765	0.27823249248240284	0.281211215103465	0.28120668233471	0.2814375716943554	0.27483373806542627	0.27604289273351457	0.27680944257901846	0.2785666819243441	0.27866702156848405	0.2786507477646711	0.27877782404523266
0.0	6	0.1841254906093007	0.18414350573339677	0.18432201708822715	0.18508456562684897	0.1845611216131891	0.19463500179442178	0.19632231800477784	0.20285324694540088	0.20845940141017624	0.2091934967024575	0.21007999153457857	0.21508741608992848	0.21533191166668403	0.21553299885001995	0.2155212731906867	0.21650180489593018	0.21662620100402458	0.2178068684748807	0.22760757062733605	0.22957519996145248	0.2539335954459038	0.2539998780468547	0.25358654794705987	0.2534788572827532	0.2544964028324641	0.2564056415693059	0.2630049022237427	0.26473316665573815	0.2663578472216771	0.2659949762532064	0.26598779380557014	0.2697977812796056	0.2706309458406223	0.2757340708379324	0.27877782404523277
0.0	7	0.18412549060930064	0.18415069388198693	0.18708794847184532	0.18665178710847918	0.2013177445649344	0.20077332642147333	0.2017153675610288	0.20204958882462262	0.2028687731455095	0.2084136333658712	0.2182142081695563	0.22220946568674108	0.22327258135214417	0.2234257976695448	0.22347129655699366	0.22432198747020263	0.22713793877608454	0.2312014664380607	0.22989279540191923	0.22985544931638657	0.2348242636191701	0.23465728072481107	0.2346476980964895	0.23510789738066734	0.24105580737878343	0.2423249374963581	0.24406263489497637	0.2598991521829223	0.26117516121097994	0.2616493699125915	0.2621975042405784	0.2621189671603606	0.26335274815022963	0.2648461064591472	0.27877782404523277
0.0	8	0.18412549060930056	0.1870399269714256	0.1896047432339894	0.1860558942745554	0.1887786503587211	0.19419074873864123	0.19729166747642488	0.19736420595403287	0.1971007550760359	0.20012660717405384	0.20109662938104028	0.20131654459617887	0.20244374036888402	0.20737983436413046	0.20760220281885117	0.20873277596046613	0.22061409970914134	0.2198430368993378	0.24159189421762664	0.24192431642233944	0.24208594268227246	0.242163701003813	0.24361782012694697	0.2524108686686553	0.25253408045106224	0.25918939971786303	0.2713220532163594	0.2719981910741431	0.27182046157901796	0.2718307120402422	0.2717591857732481	0.27214924757753156	0.2725112725992428	0.2725982614044336	0.2787778240452327
0.0	9	0.18412549060930072	0.20707022106100492	0.205287564029206	0.20662705577546298	0.20800445805403342	0.2085177073236287	0.2085275058062585	0.20852157011307132	0.21278169880550316	0.2114988501570284	0.2131493833076822	0.2260417255432555	0.22817959626452947	0.22916215637082282	0.22816534152475218	0.22926911808861689	0.23172407274460935	0.23210965904913106	0.24296975136836974	0.25621838947911	0.2565725956764499	0.26923405521322946	0.26962338692991344	0.26961066605378897	0.2695965707508459	0.2708053753598187	0.272131962582631	0.2719869651471151	0.2713191315848793	0.2725895612554881	0.27502110978038197	0.27553106367946417	0.27608853958421753	0.27644633327710383	0.2787778240452327
0.0	10	0.18412549060930067	0.18439294332103331	0.1812381770769044	0.18187841722672843	0.1810400863208145	0.1811511884287744	0.19014429801593621	0.20597208459235616	0.20535194081881436	0.21473215385839287	0.21453943831440453	0.21459870474626752	0.22733098268187432	0.2283956103354874	0.2290033079790799	0.2293366181841052	0.22958185962980368	0.23433966501067338	0.23460798138936131	0.23603098110099419	0.23729315923715988	0.23721424899738797	0.2373888586853302	0.24161112773344579	0.2428143676182346	0.2456620679870874	0.2459585057956498	0.24692730608072253	0.2473688751433569	0.24736124402647403	0.2483239110895711	0.2484979230812604	0.24850792878478012	0.2495917484356049	0.2787778240452327
